EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,Education,EducationField,MonthlyIncome,YearsAtCompany,OverTime,WorkLifeBalance,JobSatisfaction,EnvironmentSatisfaction,PerformanceRating,DistanceFromHome,BusinessTravel,NumCompaniesWorked,YearsSinceLastPromotion,Attrition
2291,36,Male,Married,Sales,Sales Representative,2,Life Sciences,10782,18,No,1,1,2,3,17,Non-Travel,1,0,Yes
2292,46,Male,Divorced,Research & Development,Laboratory Technician,2,Human Resources,4310,28,No,1,3,1,3,21,Travel_Frequently,8,11,Yes
2293,25,Female,Married,Research & Development,Manufacturing Director,2,Other,5789,7,No,1,3,2,3,15,Travel_Rarely,3,9,No
2294,29,Male,Single,Human Resources,Human Resources,3,Medical,6277,11,No,2,3,2,3,9,Non-Travel,8,13,Yes
2295,48,Male,Divorced,Human Resources,Human Resources,3,Life Sciences,4899,8,No,2,4,1,3,17,Travel_Rarely,6,12,No
2296,36,Male,Single,Human Resources,Manager,2,Marketing,6703,18,No,4,4,3,3,26,Travel_Rarely,7,14,No
2297,44,Male,Single,Research & Development,Manager,2,Marketing,1009,2,No,1,3,4,3,10,Travel_Frequently,2,7,Yes
2298,31,Female,Divorced,Sales,Sales Executive,1,Marketing,7239,13,No,2,1,3,3,26,Travel_Rarely,4,11,Yes
2299,47,Male,Divorced,Sales,Sales Executive,4,Other,4778,17,No,1,1,4,3,25,Non-Travel,8,2,No
2300,20,Female,Single,Research & Development,Research Scientist,2,Marketing,8668,2,No,2,1,3,3,19,Travel_Frequently,8,0,No
2301,31,Female,Single,Research & Development,Research Scientist,1,Life Sciences,2336,11,Yes,2,3,3,3,3,Travel_Frequently,2,7,No
2302,31,Male,Divorced,Sales,Sales Representative,3,Human Resources,5854,13,No,1,2,1,3,23,Travel_Rarely,8,12,Yes
2303,31,Male,Divorced,Sales,Sales Executive,2,Life Sciences,1009,13,Yes,1,1,1,3,1,Non-Travel,7,3,Yes
2304,45,Male,Divorced,Research & Development,Manufacturing Director,5,Technical Degree,10962,27,No,1,1,4,4,29,Travel_Frequently,5,1,No
2305,42,Female,Married,Sales,Manager,4,Human Resources,2518,23,Yes,1,1,4,3,11,Non-Travel,8,5,No
2306,35,Female,Single,Sales,Sales Executive,5,Other,6477,17,Yes,4,1,4,3,4,Travel_Frequently,1,13,Yes
2307,42,Female,Single,Research & Development,Research Scientist,2,Medical,8839,24,No,3,4,1,3,18,Non-Travel,5,7,Yes
2308,30,Male,Married,Research & Development,Manager,1,Medical,6786,12,Yes,3,3,1,3,1,Non-Travel,4,9,Yes
2309,41,Female,Single,Research & Development,Laboratory Technician,2,Medical,11595,23,Yes,4,4,4,3,9,Travel_Rarely,7,0,No
2310,43,Male,Divorced,Research & Development,Healthcare Representative,4,Human Resources,9261,7,Yes,3,2,1,3,24,Non-Travel,6,9,No
2311,37,Female,Single,Research & Development,Research Scientist,1,Medical,11436,19,Yes,3,2,2,3,23,Travel_Rarely,1,7,No
2312,40,Male,Single,Sales,Sales Representative,2,Life Sciences,3486,19,Yes,4,1,3,3,28,Non-Travel,2,3,Yes
2313,49,Female,Divorced,Sales,Sales Representative,5,Technical Degree,8942,18,No,2,2,3,3,8,Travel_Rarely,1,2,Yes
2314,33,Female,Married,Sales,Sales Executive,4,Technical Degree,4821,9,No,4,1,2,3,18,Travel_Rarely,1,4,No
2315,39,Female,Single,Sales,Sales Representative,3,Life Sciences,8121,14,No,4,1,3,3,5,Travel_Rarely,0,14,Yes
2316,38,Male,Married,Research & Development,Research Scientist,3,Marketing,7589,20,No,4,4,1,3,12,Non-Travel,1,0,No
2317,52,Female,Married,Sales,Manager,1,Marketing,10250,16,No,2,4,1,3,7,Non-Travel,5,9,No
2318,38,Female,Married,Research & Development,Laboratory Technician,3,Life Sciences,9794,20,No,4,2,2,3,19,Non-Travel,4,12,No
2319,27,Female,Divorced,Research & Development,Laboratory Technician,2,Human Resources,7892,9,Yes,4,4,2,3,1,Travel_Rarely,6,6,Yes
2320,53,Female,Divorced,Human Resources,Human Resources,2,Other,5736,25,No,4,2,2,3,7,Travel_Frequently,6,15,No
2321,29,Female,Married,Research & Development,Research Scientist,5,Human Resources,4217,11,Yes,2,1,3,3,25,Non-Travel,0,11,No
2322,27,Male,Divorced,Research & Development,Manager,4,Medical,3753,9,Yes,3,4,3,3,25,Non-Travel,3,10,No
2323,33,Female,Married,Sales,Sales Representative,4,Other,1580,15,No,2,4,1,4,8,Travel_Frequently,8,8,Yes
2324,37,Female,Divorced,Sales,Sales Executive,2,Technical Degree,9657,13,Yes,1,2,2,3,16,Non-Travel,1,14,No
2325,28,Female,Married,Research & Development,Manufacturing Director,5,Life Sciences,11817,6,No,2,1,2,3,20,Travel_Frequently,5,3,Yes
2326,41,Male,Single,Research & Development,Manufacturing Director,1,Marketing,10107,6,No,1,2,2,3,6,Non-Travel,2,13,No
2327,31,Male,Divorced,Human Resources,Human Resources,3,Medical,9490,13,No,4,1,1,3,28,Non-Travel,7,0,No
2328,27,Female,Single,Research & Development,Research Scientist,2,Technical Degree,9615,9,Yes,1,3,2,3,6,Travel_Rarely,7,5,Yes
2329,38,Male,Single,Sales,Manager,1,Technical Degree,8436,20,No,4,4,1,4,18,Non-Travel,9,1,No
2330,26,Female,Married,Research & Development,Healthcare Representative,1,Medical,3367,8,No,1,2,2,3,5,Travel_Rarely,2,15,Yes
2331,42,Male,Married,Research & Development,Laboratory Technician,4,Medical,3180,3,No,4,1,4,3,23,Travel_Rarely,6,10,No
2332,41,Female,Divorced,Research & Development,Laboratory Technician,3,Medical,1715,23,No,3,1,1,3,17,Travel_Frequently,6,9,No
2333,44,Female,Single,Research & Development,Manufacturing Director,4,Life Sciences,2186,2,Yes,1,2,2,3,6,Travel_Rarely,5,9,No
2334,41,Female,Divorced,Sales,Sales Executive,3,Human Resources,8689,2,Yes,2,2,2,3,8,Non-Travel,0,5,Yes
2335,30,Female,Single,Sales,Sales Executive,3,Marketing,8537,7,Yes,3,3,1,3,8,Travel_Frequently,9,9,No
2336,39,Male,Married,Sales,Sales Executive,2,Medical,4614,15,No,2,4,1,3,12,Travel_Rarely,8,7,Yes
2337,27,Female,Divorced,Research & Development,Healthcare Representative,1,Medical,1009,3,No,3,4,2,3,2,Non-Travel,3,15,No
2338,40,Female,Married,Sales,Sales Representative,5,Marketing,1023,10,Yes,1,4,3,3,21,Non-Travel,3,14,Yes
2339,37,Male,Married,Human Resources,Human Resources,2,Technical Degree,5577,4,Yes,1,4,4,3,5,Travel_Frequently,4,15,Yes
2340,43,Female,Single,Research & Development,Manager,3,Technical Degree,5442,9,Yes,4,1,2,3,1,Non-Travel,9,5,No
2341,34,Female,Single,Research & Development,Healthcare Representative,2,Marketing,9061,12,Yes,1,1,2,3,28,Travel_Rarely,0,10,Yes
2342,40,Male,Single,Sales,Sales Executive,5,Other,7606,19,Yes,1,4,4,3,21,Non-Travel,7,4,Yes
2343,41,Male,Divorced,Research & Development,Laboratory Technician,1,Human Resources,1125,15,No,3,1,1,3,10,Travel_Rarely,7,15,Yes
2344,43,Male,Single,Research & Development,Manufacturing Director,2,Medical,8643,25,No,3,1,1,3,6,Travel_Rarely,8,9,No
2345,27,Female,Divorced,Sales,Manager,5,Marketing,5645,9,Yes,2,3,4,3,5,Travel_Rarely,2,0,No
2346,36,Male,Married,Sales,Sales Representative,5,Medical,6029,18,Yes,3,3,4,3,6,Travel_Rarely,2,5,No
2347,40,Male,Divorced,Sales,Sales Executive,3,Other,11509,22,No,2,3,4,3,7,Travel_Rarely,4,5,No
2348,46,Male,Single,Sales,Sales Executive,2,Marketing,1907,18,Yes,1,1,4,3,13,Non-Travel,7,1,Yes
2349,42,Female,Married,Research & Development,Healthcare Representative,1,Human Resources,11151,24,Yes,2,1,3,3,21,Non-Travel,3,2,Yes
2350,40,Male,Single,Research & Development,Manager,2,Marketing,10318,22,Yes,2,2,4,3,3,Non-Travel,9,7,Yes
2351,55,Female,Single,Sales,Sales Executive,1,Human Resources,10082,29,No,1,3,4,3,4,Travel_Frequently,6,1,No
2352,39,Female,Divorced,Research & Development,Laboratory Technician,3,Medical,10157,21,No,1,1,2,3,15,Non-Travel,4,13,Yes
2353,38,Male,Single,Research & Development,Laboratory Technician,1,Medical,6583,20,Yes,1,3,1,3,14,Non-Travel,3,3,Yes
2354,33,Male,Single,Sales,Sales Representative,2,Technical Degree,11971,15,No,4,3,4,3,29,Travel_Frequently,0,13,No
2355,29,Female,Single,Sales,Sales Representative,2,Human Resources,11863,11,No,1,4,3,3,4,Travel_Rarely,7,0,No
2356,41,Male,Divorced,Research & Development,Manufacturing Director,2,Marketing,1602,11,Yes,2,3,4,3,10,Non-Travel,4,2,No
2357,40,Female,Single,Sales,Sales Representative,4,Marketing,1009,22,No,3,4,1,3,6,Travel_Rarely,4,11,No
2358,42,Female,Single,Research & Development,Laboratory Technician,5,Human Resources,9598,17,No,2,2,3,3,3,Travel_Rarely,0,10,Yes
2359,31,Female,Single,Research & Development,Healthcare Representative,3,Medical,6932,13,No,2,3,1,3,27,Travel_Rarely,9,7,No
2360,54,Female,Married,Sales,Manager,1,Marketing,4729,36,No,1,3,3,3,9,Non-Travel,0,12,No
2361,27,Female,Married,Sales,Sales Representative,4,Marketing,11685,9,Yes,4,2,1,3,12,Travel_Rarely,1,11,No
2362,54,Male,Married,Research & Development,Manager,1,Medical,6512,30,Yes,1,1,3,3,11,Non-Travel,7,12,Yes
2363,46,Female,Married,Human Resources,Manager,4,Life Sciences,11195,2,Yes,2,4,4,3,19,Travel_Rarely,3,0,No
2364,30,Male,Divorced,Research & Development,Laboratory Technician,4,Technical Degree,4801,7,Yes,2,2,4,3,19,Travel_Rarely,1,0,No
2365,48,Female,Divorced,Research & Development,Manager,3,Medical,12397,21,Yes,4,4,4,3,7,Travel_Rarely,2,15,No
2366,42,Female,Divorced,Sales,Sales Representative,1,Other,3420,19,Yes,2,1,1,3,9,Travel_Rarely,8,13,No
2367,54,Female,Married,Research & Development,Manager,4,Life Sciences,4641,25,Yes,2,1,4,3,25,Non-Travel,0,15,Yes
2368,33,Male,Single,Research & Development,Manager,5,Human Resources,7698,15,Yes,4,1,4,3,23,Travel_Rarely,3,7,Yes
2369,50,Female,Married,Research & Development,Research Scientist,3,Human Resources,9488,10,No,3,2,2,3,29,Non-Travel,3,10,No
2370,40,Male,Divorced,Human Resources,Human Resources,3,Marketing,8121,22,No,4,1,2,4,3,Travel_Rarely,8,14,Yes
2371,37,Male,Divorced,Research & Development,Manager,3,Medical,8453,19,No,2,1,1,3,15,Travel_Rarely,1,13,No
2372,18,Female,Married,Research & Development,Research Scientist,4,Other,5461,0,Yes,3,1,3,3,29,Travel_Rarely,2,2,Yes
2373,39,Male,Single,Sales,Sales Representative,1,Technical Degree,2471,21,Yes,4,3,1,3,7,Non-Travel,8,1,No
2374,40,Female,Single,Research & Development,Research Scientist,2,Technical Degree,5784,22,Yes,4,2,3,3,27,Non-Travel,8,10,No
2375,52,Female,Divorced,Sales,Sales Executive,2,Human Resources,12005,34,No,2,4,1,3,3,Travel_Rarely,0,13,No
2376,32,Female,Married,Research & Development,Manager,1,Medical,5972,14,No,2,1,2,3,27,Non-Travel,9,3,No
2377,36,Female,Married,Research & Development,Laboratory Technician,2,Other,4919,17,No,2,3,4,3,21,Travel_Rarely,4,10,No
2378,38,Male,Single,Research & Development,Manufacturing Director,1,Medical,3846,18,Yes,3,2,3,3,7,Travel_Rarely,0,2,No
2379,26,Female,Single,Sales,Sales Executive,3,Medical,8679,8,No,4,4,1,3,8,Travel_Rarely,7,0,Yes
2380,42,Female,Divorced,Research & Development,Laboratory Technician,3,Medical,3684,19,Yes,3,3,4,3,9,Travel_Rarely,1,14,No
2381,45,Male,Divorced,Research & Development,Healthcare Representative,2,Technical Degree,4289,17,Yes,1,3,4,4,16,Non-Travel,5,8,No
2382,39,Male,Married,Research & Development,Laboratory Technician,2,Medical,9371,2,No,4,4,4,3,10,Travel_Rarely,2,11,No
2383,36,Male,Single,Research & Development,Manufacturing Director,2,Other,8091,16,Yes,4,2,4,3,19,Travel_Rarely,0,12,Yes
2384,32,Female,Married,Sales,Sales Representative,2,Medical,5812,14,Yes,2,2,4,3,28,Travel_Frequently,8,14,No
2385,35,Female,Married,Research & Development,Laboratory Technician,4,Life Sciences,3886,7,Yes,3,2,3,3,29,Travel_Rarely,3,3,Yes
2386,35,Male,Married,Research & Development,Laboratory Technician,2,Medical,1079,0,Yes,1,1,1,3,21,Travel_Frequently,7,12,Yes
2387,32,Female,Married,Research & Development,Research Scientist,2,Life Sciences,5502,14,Yes,2,3,2,3,17,Travel_Frequently,7,10,Yes
2388,34,Female,Divorced,Research & Development,Manager,2,Life Sciences,5654,16,No,3,4,2,3,10,Travel_Frequently,5,4,Yes
2389,36,Male,Married,Sales,Sales Representative,1,Human Resources,8178,18,No,1,3,4,3,5,Travel_Frequently,9,1,No
2390,44,Male,Married,Research & Development,Manufacturing Director,1,Life Sciences,4225,23,Yes,1,4,4,3,4,Travel_Frequently,6,10,No
2391,26,Female,Single,Sales,Manager,1,Marketing,2852,8,No,3,1,3,3,8,Travel_Frequently,3,15,No
2392,32,Male,Married,Sales,Sales Representative,1,Life Sciences,5268,14,No,2,2,3,3,2,Non-Travel,1,5,No
2393,30,Male,Divorced,Sales,Sales Representative,5,Medical,1963,12,Yes,2,4,3,3,24,Non-Travel,4,9,Yes
2394,32,Male,Married,Research & Development,Manager,3,Technical Degree,7134,1,No,4,2,3,3,3,Travel_Frequently,0,15,No
2395,42,Male,Single,Sales,Manager,4,Other,4549,24,No,1,4,2,3,28,Travel_Rarely,5,2,Yes
2396,33,Male,Divorced,Research & Development,Healthcare Representative,5,Life Sciences,3256,15,Yes,3,3,1,3,24,Travel_Rarely,1,10,No
2397,36,Female,Divorced,Research & Development,Healthcare Representative,3,Medical,3530,7,No,1,4,1,3,2,Non-Travel,9,7,No
2398,42,Female,Divorced,Research & Development,Healthcare Representative,3,Life Sciences,1009,17,Yes,2,2,1,3,22,Non-Travel,6,12,No
2399,33,Male,Divorced,Research & Development,Research Scientist,5,Marketing,7553,15,No,3,1,1,3,5,Travel_Rarely,2,10,Yes
2400,38,Female,Single,Human Resources,Manager,5,Medical,15925,15,No,4,2,2,3,20,Travel_Frequently,4,8,No
2401,40,Male,Single,Research & Development,Manager,4,Technical Degree,2985,22,No,1,2,1,3,20,Travel_Rarely,1,9,No
2402,36,Male,Single,Sales,Sales Executive,4,Technical Degree,1009,6,No,3,3,3,3,6,Travel_Frequently,3,5,No
2403,36,Female,Married,Sales,Manager,1,Marketing,3584,10,Yes,1,3,4,3,22,Non-Travel,7,8,Yes
2404,45,Male,Divorced,Sales,Sales Representative,5,Other,4576,8,Yes,1,4,3,3,13,Travel_Rarely,9,10,No
2405,35,Female,Single,Research & Development,Manufacturing Director,4,Technical Degree,4275,17,Yes,2,3,4,3,1,Travel_Rarely,0,4,No
2406,52,Female,Married,Sales,Manager,1,Medical,5375,31,No,1,2,4,4,2,Travel_Rarely,0,12,Yes
2407,53,Female,Single,Research & Development,Laboratory Technician,1,Marketing,9349,8,Yes,4,3,1,3,1,Travel_Frequently,9,1,No
2408,41,Male,Married,Human Resources,Human Resources,1,Medical,7790,8,Yes,3,3,2,3,25,Travel_Frequently,5,14,No
2409,40,Male,Single,Research & Development,Research Scientist,4,Life Sciences,1009,22,No,1,2,4,4,12,Travel_Frequently,7,9,No
2410,34,Male,Married,Sales,Sales Representative,1,Marketing,9458,16,No,3,3,1,3,4,Travel_Rarely,8,3,No
2411,36,Female,Married,Research & Development,Healthcare Representative,5,Medical,1581,18,No,4,4,2,3,20,Travel_Rarely,5,4,Yes
2412,36,Female,Single,Research & Development,Research Scientist,4,Technical Degree,12464,15,No,1,4,3,3,18,Travel_Rarely,7,0,Yes
2413,48,Female,Single,Research & Development,Laboratory Technician,4,Life Sciences,6282,12,No,1,3,1,3,3,Travel_Rarely,3,0,Yes
2414,45,Male,Single,Sales,Manager,4,Technical Degree,5217,20,No,1,3,1,3,12,Non-Travel,4,9,Yes
2415,21,Female,Married,Sales,Sales Representative,4,Human Resources,3264,3,No,3,3,3,3,23,Travel_Frequently,7,1,No
2416,51,Male,Divorced,Research & Development,Manager,5,Other,5541,33,No,4,3,4,3,19,Non-Travel,5,12,No
2417,34,Female,Married,Research & Development,Laboratory Technician,5,Technical Degree,5450,16,No,4,1,4,3,2,Travel_Rarely,3,15,No
2418,54,Female,Divorced,Research & Development,Research Scientist,2,Life Sciences,12190,6,Yes,2,1,4,3,16,Non-Travel,3,4,No
2419,56,Male,Divorced,Research & Development,Manufacturing Director,2,Medical,5943,25,No,3,1,2,3,11,Non-Travel,2,12,No
2420,39,Female,Divorced,Research & Development,Manufacturing Director,5,Human Resources,1191,11,No,2,4,2,3,20,Travel_Frequently,2,7,No
2421,50,Male,Divorced,Research & Development,Laboratory Technician,2,Medical,2412,11,Yes,1,3,1,3,3,Travel_Rarely,3,7,No
2422,38,Female,Married,Sales,Sales Representative,2,Medical,2659,20,Yes,2,1,4,3,11,Travel_Frequently,1,10,No
2423,31,Female,Married,Research & Development,Laboratory Technician,1,Technical Degree,3569,13,Yes,2,2,1,3,23,Travel_Frequently,4,7,Yes
2424,31,Male,Married,Sales,Sales Representative,2,Technical Degree,4613,13,No,2,2,4,4,29,Travel_Rarely,0,12,No
2425,32,Male,Single,Sales,Sales Representative,4,Life Sciences,9416,14,No,1,2,1,3,11,Travel_Rarely,2,9,Yes
2426,27,Male,Married,Sales,Manager,4,Other,7271,3,Yes,4,3,4,3,16,Travel_Rarely,5,5,No
2427,47,Male,Single,Research & Development,Healthcare Representative,4,Medical,4703,2,Yes,4,2,3,3,21,Travel_Frequently,6,8,No
2428,30,Female,Divorced,Research & Development,Healthcare Representative,3,Marketing,5693,12,Yes,1,2,4,4,24,Travel_Rarely,8,8,No
2429,47,Female,Divorced,Research & Development,Research Scientist,5,Other,7179,27,Yes,3,3,3,3,20,Travel_Rarely,3,4,No
2430,32,Female,Single,Research & Development,Manufacturing Director,2,Medical,8193,14,No,4,1,2,3,23,Travel_Rarely,8,2,No
2431,27,Female,Single,Human Resources,Manager,5,Marketing,8884,9,Yes,1,1,4,3,14,Travel_Rarely,2,4,No
2432,40,Female,Single,Research & Development,Manager,4,Marketing,5422,22,Yes,3,4,4,3,3,Travel_Frequently,8,4,No
2433,29,Female,Divorced,Sales,Sales Representative,1,Marketing,3396,11,No,1,4,4,3,23,Non-Travel,3,8,No
2434,41,Female,Divorced,Research & Development,Healthcare Representative,5,Human Resources,10801,17,No,1,3,4,3,20,Non-Travel,6,6,No
2435,31,Female,Married,Research & Development,Research Scientist,2,Medical,8104,7,Yes,1,2,4,3,13,Non-Travel,1,13,Yes
2436,18,Female,Married,Human Resources,Manager,3,Marketing,4453,0,No,3,3,3,3,29,Travel_Rarely,1,5,No
2437,36,Male,Divorced,Research & Development,Research Scientist,1,Technical Degree,3316,18,No,4,2,1,3,12,Non-Travel,6,11,Yes
2438,28,Female,Single,Sales,Sales Executive,3,Marketing,4162,10,No,3,1,2,3,7,Travel_Rarely,8,13,Yes
2439,39,Female,Single,Research & Development,Healthcare Representative,1,Other,5844,21,Yes,2,4,3,3,26,Travel_Frequently,2,6,Yes
2440,18,Male,Single,Research & Development,Laboratory Technician,3,Other,1009,0,Yes,1,3,2,3,9,Travel_Rarely,0,13,Yes
2441,31,Female,Single,Research & Development,Manufacturing Director,5,Technical Degree,8101,13,No,2,3,3,3,13,Travel_Rarely,8,0,Yes
2442,18,Male,Divorced,Human Resources,Manager,3,Technical Degree,4750,0,No,1,3,2,3,19,Non-Travel,0,10,No
2443,32,Male,Married,Research & Development,Manager,2,Other,11359,0,Yes,3,3,1,3,26,Non-Travel,1,11,No
2444,33,Female,Divorced,Research & Development,Laboratory Technician,5,Marketing,7840,1,No,2,3,2,3,4,Travel_Rarely,7,14,No
2445,38,Female,Single,Research & Development,Manufacturing Director,5,Marketing,1009,19,Yes,4,3,2,4,7,Non-Travel,8,4,No
2446,43,Female,Single,Sales,Manager,5,Marketing,7253,25,No,2,2,2,3,6,Travel_Frequently,6,0,No
2447,41,Female,Single,Research & Development,Manager,5,Marketing,20241,23,No,4,3,2,4,4,Travel_Frequently,7,6,No
2448,18,Male,Single,Research & Development,Laboratory Technician,1,Marketing,12536,0,Yes,4,2,2,3,29,Travel_Rarely,5,10,Yes
2449,34,Male,Single,Research & Development,Manager,4,Medical,7505,8,No,2,2,1,3,15,Travel_Rarely,9,0,No
2450,36,Female,Single,Research & Development,Laboratory Technician,5,Life Sciences,5015,18,No,3,4,3,3,26,Travel_Rarely,7,10,No
2451,31,Female,Married,Sales,Sales Representative,4,Marketing,7653,12,Yes,1,4,4,3,17,Non-Travel,9,2,Yes
2452,23,Female,Divorced,Research & Development,Manager,3,Human Resources,9127,5,No,2,4,2,3,17,Non-Travel,8,14,No
2453,33,Male,Single,Research & Development,Laboratory Technician,4,Technical Degree,2544,9,Yes,4,1,1,3,21,Travel_Frequently,1,3,Yes
2454,32,Female,Single,Research & Development,Manager,1,Human Resources,10900,1,No,1,4,1,3,28,Non-Travel,7,4,Yes
2455,32,Male,Divorced,Research & Development,Manager,4,Human Resources,7754,14,Yes,3,4,4,3,2,Non-Travel,5,1,No
2456,30,Female,Single,Sales,Manager,5,Other,9152,12,No,3,4,4,3,15,Non-Travel,1,5,No
2457,43,Male,Married,Research & Development,Laboratory Technician,3,Marketing,12970,25,Yes,3,4,1,3,12,Non-Travel,1,15,No
2458,35,Female,Single,Research & Development,Laboratory Technician,3,Marketing,8840,17,No,2,1,3,4,3,Travel_Rarely,7,1,No
2459,37,Male,Single,Research & Development,Laboratory Technician,3,Life Sciences,11035,19,No,1,3,4,3,27,Travel_Frequently,8,2,No
2460,30,Female,Divorced,Research & Development,Manufacturing Director,5,Technical Degree,9107,3,Yes,2,3,3,3,12,Travel_Rarely,4,8,Yes
2461,35,Male,Divorced,Research & Development,Healthcare Representative,2,Technical Degree,6275,17,No,1,1,2,3,20,Travel_Rarely,3,15,No
2462,37,Female,Married,Sales,Sales Executive,5,Technical Degree,7382,19,Yes,2,4,4,3,18,Travel_Rarely,3,1,Yes
2463,35,Female,Single,Research & Development,Healthcare Representative,3,Other,7251,14,Yes,2,3,3,3,3,Travel_Rarely,4,7,No
2464,51,Female,Married,Research & Development,Research Scientist,2,Marketing,9949,24,No,3,4,1,3,12,Travel_Rarely,9,11,No
2465,44,Female,Married,Research & Development,Manufacturing Director,5,Life Sciences,4905,4,No,1,3,2,3,29,Non-Travel,8,3,No
2466,28,Male,Married,Research & Development,Healthcare Representative,2,Marketing,9843,10,No,1,3,2,3,23,Travel_Rarely,7,9,Yes
2467,44,Female,Divorced,Human Resources,Human Resources,3,Other,11654,15,Yes,1,2,3,3,24,Non-Travel,9,12,No
2468,31,Male,Married,Sales,Manager,4,Technical Degree,5696,13,Yes,4,4,1,3,1,Non-Travel,5,12,No
2469,22,Male,Divorced,Sales,Sales Executive,2,Medical,5126,4,No,1,1,2,4,24,Travel_Rarely,6,7,No
